index STRING_id
795 1257118.L8GIF8
796 1257118.L8GIF9
797 1257118.L8GIG1
798 1257118.L8GIG3
799 1257118.L8GIG5
800 1257118.L8GIG9
801 1257118.L8GIH0
802 1257118.L8GIH1
803 1257118.L8GIH2
804 1257118.L8GIH3
805 1257118.L8GIH4
806 1257118.L8GIH5
807 1257118.L8GIH6
808 1257118.L8GIH7
809 1257118.L8GII0
810 1257118.L8GII1
811 1257118.L8GII2
812 1257118.L8GII5
813 1257118.L8GII7
814 1257118.L8GII8
815 1257118.L8GII9
816 1257118.L8GIJ1
817 1257118.L8GIJ3
818 1257118.L8GIJ4
819 1257118.L8GIJ5
820 1257118.L8GIJ6
821 1257118.L8GIJ7
822 1257118.L8GIJ8
823 1257118.L8GIJ9
824 1257118.L8GIK0
825 1257118.L8GIK4
826 1257118.L8GIK5
827 1257118.L8GIK6
828 1257118.L8GIK8
829 1257118.L8GIK9
830 1257118.L8GIL1
831 1257118.L8GIL3
832 1257118.L8GIL5
833 1257118.L8GIL6
834 1257118.L8GIL7
835 1257118.L8GIL9
836 1257118.L8GIM0
837 1257118.L8GIM4
838 1257118.L8GIM9
839 1257118.L8GIN1
840 1257118.L8GIN5
841 1257118.L8GIP0
842 1257118.L8GIP6
843 1257118.L8GIP8
844 1257118.L8GIQ0
845 1257118.L8GIQ2
846 1257118.L8GIQ3
847 1257118.L8GIQ6
848 1257118.L8GIR1
849 1257118.L8GIR2
850 1257118.L8GIR3
851 1257118.L8GIR5
852 1257118.L8GIR6
853 1257118.L8GIR7
854 1257118.L8GIR9
855 1257118.L8GIS0
856 1257118.L8GIS1
857 1257118.L8GIS2
858 1257118.L8GIS6
859 1257118.L8GIS8
860 1257118.L8GIS9
861 1257118.L8GIT0
862 1257118.L8GIT1
863 1257118.L8GIT2
864 1257118.L8GIT4
865 1257118.L8GIT6
866 1257118.L8GIT7
867 1257118.L8GIU2
868 1257118.L8GIU4
869 1257118.L8GIU6
870 1257118.L8GIU7
871 1257118.L8GIU8
872 1257118.L8GIV0
873 1257118.L8GIV2
874 1257118.L8GIV3
875 1257118.L8GIV4
876 1257118.L8GIV5
877 1257118.L8GIV6
878 1257118.L8GIV8
879 1257118.L8GIW0
880 1257118.L8GIW1
881 1257118.L8GIW2
882 1257118.L8GIW3
883 1257118.L8GIW5
884 1257118.L8GIW8
885 1257118.L8GIW9
886 1257118.L8GIX2
887 1257118.L8GIX5
888 1257118.L8GIX6
889 1257118.L8GIX7
890 1257118.L8GIX8
891 1257118.L8GIY0
892 1257118.L8GIY5
893 1257118.L8GIY7
894 1257118.L8GIY9
895 1257118.L8GIZ1
896 1257118.L8GIZ2
897 1257118.L8GIZ4
898 1257118.L8GIZ6
899 1257118.L8GIZ7
900 1257118.L8GIZ8
901 1257118.L8GIZ9
902 1257118.L8GJ01
903 1257118.L8GJ02
904 1257118.L8GJ03
905 1257118.L8GJ05
906 1257118.L8GJ07
907 1257118.L8GJ08
908 1257118.L8GJ09
909 1257118.L8GJ15
910 1257118.L8GJ17
911 1257118.L8GJ18
912 1257118.L8GJ19
913 1257118.L8GJ22
914 1257118.L8GJ25
915 1257118.L8GJ26
916 1257118.L8GJ29
917 1257118.L8GJ30
918 1257118.L8GJ32
919 1257118.L8GJ35
920 1257118.L8GJ37
921 1257118.L8GJ40
922 1257118.L8GJ41
923 1257118.L8GJ43
924 1257118.L8GJ44
925 1257118.L8GJ45
926 1257118.L8GJ50
927 1257118.L8GJ51
928 1257118.L8GJ52
929 1257118.L8GJ54
930 1257118.L8GJ56
931 1257118.L8GJ57
932 1257118.L8GJ58
933 1257118.L8GJ60
934 1257118.L8GJ61
935 1257118.L8GJ62
936 1257118.L8GJ64
937 1257118.L8GJ66
938 1257118.L8GJ67
939 1257118.L8GJ68
940 1257118.L8GJ71
941 1257118.L8GJ72
942 1257118.L8GJ73
943 1257118.L8GJ77
944 1257118.L8GJ80
945 1257118.L8GJ81
946 1257118.L8GJ84
947 1257118.L8GJ88
948 1257118.L8GJ90
949 1257118.L8GJ91
950 1257118.L8GJ97
951 1257118.L8GJ99
952 1257118.L8GJA2
953 1257118.L8GJA3
954 1257118.L8GJA4
955 1257118.L8GJA5
956 1257118.L8GJA7
957 1257118.L8GJA8
958 1257118.L8GJA9
959 1257118.L8GJB0
960 1257118.L8GJB2
961 1257118.L8GJB3
962 1257118.L8GJB6
963 1257118.L8GJC1
964 1257118.L8GJC5
965 1257118.L8GJC6
966 1257118.L8GJC7
967 1257118.L8GJC9
